Source,Target,Type,Weight
Assassin,Cinematic,Undirected,4
Assassin,Class-Based,Undirected,2
Assassin,Clicker,Undirected,2
Assassin,Cold War,Undirected,3
Assassin,Comic Book,Undirected,2
Assassin,Conspiracy,Undirected,7
Assassin,Co-op Campaign,Undirected,2
Assassin,Crowdfunded,Undirected,2
Assassin,CRPG,Undirected,2
Assassin,Dark Comedy,Undirected,2
Assassin,Diplomacy,Undirected,2
Assassin,Dynamic Narration,Undirected,2
Assassin,e-sports,Undirected,2
Assassin,Fishing,Undirected,2
Assassin,FMV,Undirected,2
Assassin,Football,Undirected,2
Assassin,Gambling,Undirected,2
Assassin,GameMaker,Undirected,2
Assassin,God Game,Undirected,2
Assassin,Golf,Undirected,2
Assassin,Gothic,Undirected,2
Assassin,Grid-Based Movement,Undirected,2
Assassin,Gun Customization,Undirected,2
Assassin,Heist,Undirected,4
Assassin,Hex Grid,Undirected,2
Assassin,Horses,Undirected,2
Assassin,Hunting,Undirected,3
Assassin,Inventory Management,Undirected,2
Assassin,Lara Croft,Undirected,2
Assassin,LEGO,Undirected,2
Assassin,Lemmings,Undirected,2
Assassin,Lore-Rich,Undirected,2
Assassin,Mars,Undirected,2
Assassin,Martial Arts,Undirected,2
Assassin,Mini Golf,Undirected,2
Assassin,Mining,Undirected,2
Assassin,Modern,Undirected,2
Assassin,Mouse only,Undirected,2
Assassin,Music-Based Procedural Generation,Undirected,2
Assassin,Mystery Dungeon,Undirected,2
Assassin,Mythology,Undirected,2
Assassin,Narration,Undirected,2
Assassin,Naval,Undirected,4
Assassin,Nonlinear,Undirected,2
Assassin,NSFW,Undirected,2
Assassin,Offroad,Undirected,2
Assassin,On-Rails Shooter,Undirected,2
Assassin,Otome,Undirected,2
Assassin,Parody,Undirected,2
Assassin,Philisophical,Undirected,2
Assassin,Pinball,Undirected,2
Assassin,Political,Undirected,2
Assassin,Politics,Undirected,2
Assassin,Pool,Undirected,2
Assassin,Programming,Undirected,2
Assassin,Psychedelic,Undirected,2
Assassin,Psychological,Undirected,2
Assassin,Quick-Time Events,Undirected,2
Assassin,Real Time Tactics,Undirected,2
Assassin,Real-Time,Undirected,2
Assassin,Rome,Undirected,3
Assassin,Runner,Undirected,2
Assassin,Sailing,Undirected,3
Assassin,Satire,Undirected,2
Assassin,Science,Undirected,2
Assassin,Score Attack,Undirected,2
Assassin,Sexual Content,Undirected,2
Assassin,Silent Protagonist,Undirected,2
Assassin,Sniper,Undirected,2
Assassin,Soccer,Undirected,2
Assassin,Sokoban,Undirected,2
Assassin,Spectacle fighter,Undirected,2
Assassin,Spelling,Undirected,2
Assassin,Star Wars,Undirected,2
Assassin,Strategy RPG,Undirected,2
Assassin,Supernatural,Undirected,2
Assassin,Swordplay,Undirected,2
Assassin,Tactical RPG,Undirected,2
Assassin,Tanks,Undirected,2
Assassin,Time Attack,Undirected,2
Assassin,Time Manipulation,Undirected,2
Assassin,Time Travel,Undirected,2
Assassin,Trading,Undirected,2
Assassin,Trading Card Game,Undirected,2
Assassin,Transhumanism,Undirected,2
Assassin,Typing,Undirected,2
Assassin,Underwater,Undirected,2
Assassin,Vampire,Undirected,2
Assassin,Villain Protagonist,Undirected,2
Assassin,Warhammer 40K,Undirected,2
Assassin,Werewolves,Undirected,2
Assassin,Western,Undirected,2
Assassin,Word Game,Undirected,2
Assassin,World War I,Undirected,2
Asynchronous Multiplayer,Basketball,Undirected,2
Asynchronous Multiplayer,Bowling,Undirected,2
Asynchronous Multiplayer,Capitalism,Undirected,2
Asynchronous Multiplayer,Chess,Undirected,4
Asynchronous Multiplayer,Diplomacy,Undirected,2
Asynchronous Multiplayer,Dynamic Narration,Undirected,2
Asynchronous Multiplayer,Fishing,Undirected,2
Asynchronous Multiplayer,Gambling,Undirected,2
Asynchronous Multiplayer,Golf,Undirected,2
Asynchronous Multiplayer,Horses,Undirected,2
Asynchronous Multiplayer,Lara Croft,Undirected,2
Asynchronous Multiplayer,Lemmings,Undirected,2
Asynchronous Multiplayer,Mars,Undirected,2
Asynchronous Multiplayer,Mini Golf,Undirected,2
Asynchronous Multiplayer,Mining,Undirected,2
Asynchronous Multiplayer,Music-Based Procedural Generation,Undirected,2
Asynchronous Multiplayer,Mystery Dungeon,Undirected,2
Asynchronous Multiplayer,Mythology,Undirected,2
Asynchronous Multiplayer,Nonlinear,Undirected,2
Asynchronous Multiplayer,NSFW,Undirected,2
Asynchronous Multiplayer,Philisophical,Undirected,2
Asynchronous Multiplayer,Pool,Undirected,2
Asynchronous Multiplayer,Sailing,Undirected,2
Asynchronous Multiplayer,Sokoban,Undirected,2
Asynchronous Multiplayer,Spelling,Undirected,2
Asynchronous Multiplayer,Time Attack,Undirected,2
Asynchronous Multiplayer,Transhumanism,Undirected,2
Asynchronous Multiplayer,Typing,Undirected,2
Asynchronous Multiplayer,Word Game,Undirected,2
Based On A Novel,6DOF,Undirected,2
Based On A Novel,Agriculture,Undirected,2
Based On A Novel,America,Undirected,2
Based On A Novel,Asynchronous Multiplayer,Undirected,2
Based On A Novel,Basketball,Undirected,2
Based On A Novel,Batman,Undirected,2
Based On A Novel,Benchmark,Undirected,2
Based On A Novel,Bowling,Undirected,2
Based On A Novel,Bullet Time,Undirected,2
Based On A Novel,Capitalism,Undirected,2
Based On A Novel,Character Action Game,Undirected,2
Based On A Novel,Chess,Undirected,2
Based On A Novel,Cinematic,Undirected,2
Based On A Novel,Class-Based,Undirected,2
Based On A Novel,Clicker,Undirected,2
Based On A Novel,Cold War,Undirected,2
Based On A Novel,Conspiracy,Undirected,2
Based On A Novel,Co-op Campaign,Undirected,2
Based On A Novel,Crowdfunded,Undirected,2
Based On A Novel,CRPG,Undirected,2
Based On A Novel,Dark Comedy,Undirected,2
Based On A Novel,Diplomacy,Undirected,2
Based On A Novel,Dynamic Narration,Undirected,2
Based On A Novel,Fishing,Undirected,2
Based On A Novel,FMV,Undirected,2
Based On A Novel,Football,Undirected,2
Based On A Novel,Gambling,Undirected,2
Based On A Novel,God Game,Undirected,2
Based On A Novel,Golf,Undirected,2
Based On A Novel,Gothic,Undirected,2
Based On A Novel,Grid-Based Movement,Undirected,2
Based On A Novel,Gun Customization,Undirected,2
Based On A Novel,Heist,Undirected,2
Based On A Novel,Hex Grid,Undirected,2
Based On A Novel,Horses,Undirected,2
Based On A Novel,Hunting,Undirected,2
Based On A Novel,Inventory Management,Undirected,2
Based On A Novel,Lara Croft,Undirected,2
Based On A Novel,LEGO,Undirected,2
Based On A Novel,Lemmings,Undirected,2
Based On A Novel,Lore-Rich,Undirected,2
Based On A Novel,Mars,Undirected,2
Based On A Novel,Martial Arts,Undirected,2
Based On A Novel,Mini Golf,Undirected,2
Based On A Novel,Mining,Undirected,2
Based On A Novel,Modern,Undirected,2
Based On A Novel,Mouse only,Undirected,2
Based On A Novel,Music-Based Procedural Generation,Undirected,2
Based On A Novel,Mystery Dungeon,Undirected,2
Based On A Novel,Mythology,Undirected,2
Based On A Novel,Narration,Undirected,3
Based On A Novel,Naval,Undirected,2
Based On A Novel,Nonlinear,Undirected,2
Based On A Novel,NSFW,Undirected,2
Based On A Novel,Offroad,Undirected,2
Based On A Novel,On-Rails Shooter,Undirected,2
Based On A Novel,Parody,Undirected,2
Based On A Novel,Philisophical,Undirected,2
Based On A Novel,Pinball,Undirected,2
Based On A Novel,Political,Undirected,3
Based On A Novel,Politics,Undirected,2
Based On A Novel,Pool,Undirected,2
Based On A Novel,Programming,Undirected,2
Based On A Novel,Psychedelic,Undirected,2
Based On A Novel,Real Time Tactics,Undirected,2
Based On A Novel,Rome,Undirected,2
Based On A Novel,Runner,Undirected,2
Based On A Novel,Sailing,Undirected,2
Based On A Novel,Satire,Undirected,2
Based On A Novel,Science,Undirected,2
Based On A Novel,Score Attack,Undirected,2
Based On A Novel,Sexual Content,Undirected,2
Based On A Novel,Silent Protagonist,Undirected,2
Based On A Novel,Sniper,Undirected,2
Based On A Novel,Soccer,Undirected,2
Based On A Novel,Sokoban,Undirected,2
Based On A Novel,Spectacle fighter,Undirected,2
Based On A Novel,Spelling,Undirected,2
Based On A Novel,Star Wars,Undirected,2
Based On A Novel,Swordplay,Undirected,2
Based On A Novel,Tactical RPG,Undirected,2
Based On A Novel,Time Attack,Undirected,2
Based On A Novel,Time Manipulation,Undirected,2
Based On A Novel,Time Travel,Undirected,2
Based On A Novel,Trading,Undirected,2
Based On A Novel,Trading Card Game,Undirected,2
Based On A Novel,Transhumanism,Undirected,2
Based On A Novel,Typing,Undirected,2
Based On A Novel,Underwater,Undirected,2
Based On A Novel,Vampire,Undirected,2
Based On A Novel,Villain Protagonist,Undirected,2
Based On A Novel,Warhammer 40K,Undirected,2
Based On A Novel,Werewolves,Undirected,2
Based On A Novel,Western,Undirected,2
Based On A Novel,Word Game,Undirected,2
Based On A Novel,World War I,Undirected,2
Basketball,Bowling,Undirected,2
Basketball,Capitalism,Undirected,2
Basketball,Diplomacy,Undirected,2
Basketball,Dynamic Narration,Undirected,2
Basketball,Gambling,Undirected,2
Basketball,Golf,Undirected,2
Basketball,Lara Croft,Undirected,2
Basketball,Lemmings,Undirected,2
Basketball,Mini Golf,Undirected,2
Basketball,Mystery Dungeon,Undirected,2
Basketball,Nonlinear,Undirected,2
Basketball,NSFW,Undirected,2
Basketball,Philisophical,Undirected,2
Basketball,Pool,Undirected,2
Basketball,Sailing,Undirected,2
Basketball,Sokoban,Undirected,2
Basketball,Spelling,Undirected,2
Basketball,Transhumanism,Undirected,2
Basketball,Word Game,Undirected,2
Batman,6DOF,Undirected,2
Batman,Agriculture,Undirected,2
Batman,Asynchronous Multiplayer,Undirected,2
Batman,Basketball,Undirected,2
Batman,Benchmark,Undirected,2
Batman,Bowling,Undirected,2
Batman,Bullet Time,Undirected,2
Batman,Capitalism,Undirected,2
Batman,Chess,Undirected,2
Batman,Conspiracy,Undirected,2
Batman,Diplomacy,Undirected,2
Batman,Dynamic Narration,Undirected,2
Batman,Fishing,Undirected,2
Batman,Gambling,Undirected,2
Batman,Golf,Undirected,2
Batman,Grid-Based Movement,Undirected,2
Batman,Horses,Undirected,2
Batman,Inventory Management,Undirected,2
Batman,Lara Croft,Undirected,2
Batman,Lemmings,Undirected,2
Batman,Mars,Undirected,2
Batman,Mini Golf,Undirected,2
Batman,Mining,Undirected,2
Batman,Modern,Undirected,2
Batman,Music-Based Procedural Generation,Undirected,2
Batman,Mystery Dungeon,Undirected,2
Batman,Mythology,Undirected,2
Batman,Nonlinear,Undirected,2
Batman,NSFW,Undirected,2
Batman,Offroad,Undirected,2
Batman,On-Rails Shooter,Undirected,2
Batman,Philisophical,Undirected,2
Batman,Pool,Undirected,2
Batman,Programming,Undirected,2
Batman,Rome,Undirected,2
Batman,Sailing,Undirected,2
Batman,Silent Protagonist,Undirected,2
Batman,Sniper,Undirected,2
Batman,Sokoban,Undirected,2
Batman,Spectacle fighter,Undirected,2
Batman,Spelling,Undirected,2
Batman,Time Attack,Undirected,2
Batman,Time Manipulation,Undirected,2
Batman,Transhumanism,Undirected,2
Batman,Typing,Undirected,2
Batman,Werewolves,Undirected,2
Batman,Word Game,Undirected,2
Benchmark,Asynchronous Multiplayer,Undirected,2
Benchmark,Basketball,Undirected,2
Benchmark,Bowling,Undirected,2
Benchmark,Capitalism,Undirected,2
Benchmark,Chess,Undirected,2
Benchmark,Conspiracy,Undirected,2
Benchmark,Diplomacy,Undirected,2
Benchmark,Dynamic Narration,Undirected,2
Benchmark,Fishing,Undirected,2
Benchmark,Gambling,Undirected,2
Benchmark,Golf,Undirected,2
Benchmark,Horses,Undirected,2
Benchmark,Lara Croft,Undirected,2
Benchmark,Lemmings,Undirected,2
Benchmark,Mars,Undirected,2
Benchmark,Mini Golf,Undirected,2
Benchmark,Mining,Undirected,2
Benchmark,Music-Based Procedural Generation,Undirected,2
Benchmark,Mystery Dungeon,Undirected,2
Benchmark,Mythology,Undirected,2
Benchmark,Nonlinear,Undirected,2
Benchmark,NSFW,Undirected,2
Benchmark,Philisophical,Undirected,2
Benchmark,Pool,Undirected,2
Benchmark,Sailing,Undirected,2
Benchmark,Sokoban,Undirected,2
Benchmark,Spectacle fighter,Undirected,2
Benchmark,Spelling,Undirected,2
Benchmark,Time Attack,Undirected,2
Benchmark,Time Manipulation,Undirected,2
Benchmark,Transhumanism,Undirected,2
Benchmark,Typing,Undirected,2
Benchmark,Word Game,Undirected,2
Bowling,NSFW,Undirected,2
Bowling,Pool,Undirected,2
Bowling,Spelling,Undirected,2
Bullet Time,Asynchronous Multiplayer,Undirected,2
Bullet Time,Basketball,Undirected,2
Bullet Time,Benchmark,Undirected,2
Bullet Time,Bowling,Undirected,2
Bullet Time,Capitalism,Undirected,2
Bullet Time,Chess,Undirected,2
Bullet Time,Conspiracy,Undirected,2
Bullet Time,Diplomacy,Undirected,2
Bullet Time,Dynamic Narration,Undirected,2
Bullet Time,Fishing,Undirected,2
Bullet Time,Gambling,Undirected,2
Bullet Time,Golf,Undirected,2
Bullet Time,Horses,Undirected,2
Bullet Time,Inventory Management,Undirected,2
Bullet Time,Lara Croft,Undirected,2
Bullet Time,Lemmings,Undirected,2
Bullet Time,Mars,Undirected,2
Bullet Time,Mini Golf,Undirected,2
Bullet Time,Mining,Undirected,2
Bullet Time,Modern,Undirected,2
Bullet Time,Music-Based Procedural Generation,Undirected,2
Bullet Time,Mystery Dungeon,Undirected,2
Bullet Time,Mythology,Undirected,2
Bullet Time,Nonlinear,Undirected,2
Bullet Time,NSFW,Undirected,2
Bullet Time,Offroad,Undirected,2
Bullet Time,On-Rails Shooter,Undirected,2
Bullet Time,Philisophical,Undirected,2
Bullet Time,Pool,Undirected,2
Bullet Time,Programming,Undirected,2
Bullet Time,Rome,Undirected,2
Bullet Time,Sailing,Undirected,2
Bullet Time,Silent Protagonist,Undirected,2
Bullet Time,Sokoban,Undirected,2
Bullet Time,Spectacle fighter,Undirected,2
Bullet Time,Spelling,Undirected,2
Bullet Time,Time Attack,Undirected,2
Bullet Time,Time Manipulation,Undirected,6
Bullet Time,Transhumanism,Undirected,2
Bullet Time,Typing,Undirected,2
Bullet Time,Werewolves,Undirected,2
Bullet Time,Word Game,Undirected,2
Capitalism,Bowling,Undirected,2
Capitalism,Diplomacy,Undirected,2
Capitalism,Golf,Undirected,2
Capitalism,Lara Croft,Undirected,2
Capitalism,Lemmings,Undirected,2
Capitalism,Mini Golf,Undirected,2
Capitalism,Mystery Dungeon,Undirected,2
Capitalism,Nonlinear,Undirected,2
Capitalism,NSFW,Undirected,2
Capitalism,Philisophical,Undirected,2
Capitalism,Pool,Undirected,2
Capitalism,Sailing,Undirected,2
Capitalism,Sokoban,Undirected,2
Capitalism,Spelling,Undirected,2
Capitalism,Transhumanism,Undirected,2
Cartoon,6DOF,Undirected,2
Cartoon,Abstract,Undirected,2
Cartoon,Agriculture,Undirected,2
Cartoon,Alternate History,Undirected,2
Cartoon,America,Undirected,2
Cartoon,Asynchronous Multiplayer,Undirected,2
Cartoon,Based On A Novel,Undirected,2
Cartoon,Basketball,Undirected,2
Cartoon,Batman,Undirected,2
Cartoon,Benchmark,Undirected,2
Cartoon,Bowling,Undirected,2
Cartoon,Bullet Time,Undirected,2
Cartoon,Capitalism,Undirected,2
Cartoon,Character Action Game,Undirected,3
Cartoon,Chess,Undirected,2
Cartoon,Cinematic,Undirected,2
Cartoon,Class-Based,Undirected,2
Cartoon,Clicker,Undirected,2
Cartoon,Cold War,Undirected,2
Cartoon,Comic Book,Undirected,2
Cartoon,Conspiracy,Undirected,2
Cartoon,Co-op Campaign,Undirected,2
Cartoon,Crowdfunded,Undirected,2
Cartoon,CRPG,Undirected,2
Cartoon,Dark Comedy,Undirected,2
Cartoon,Diplomacy,Undirected,2
Cartoon,Dynamic Narration,Undirected,2
Cartoon,e-sports,Undirected,2
Cartoon,Fishing,Undirected,2
Cartoon,FMV,Undirected,3
Cartoon,Football,Undirected,2
Cartoon,Gambling,Undirected,2
Cartoon,GameMaker,Undirected,2
Cartoon,God Game,Undirected,2
Cartoon,Golf,Undirected,2
Cartoon,Gothic,Undirected,2
Cartoon,Grid-Based Movement,Undirected,2
Cartoon,Gun Customization,Undirected,2
Cartoon,Heist,Undirected,2
Cartoon,Hex Grid,Undirected,2
Cartoon,Horses,Undirected,2
Cartoon,Hunting,Undirected,2
Cartoon,Inventory Management,Undirected,2
Cartoon,Lara Croft,Undirected,2
Cartoon,LEGO,Undirected,2
Cartoon,Lemmings,Undirected,2
Cartoon,Lore-Rich,Undirected,2
Cartoon,Mars,Undirected,2
Cartoon,Martial Arts,Undirected,3
Cartoon,Mini Golf,Undirected,2
Cartoon,Mining,Undirected,2
Cartoon,Modern,Undirected,2
Cartoon,Mouse only,Undirected,2
Cartoon,Music-Based Procedural Generation,Undirected,2
Cartoon,Mystery Dungeon,Undirected,2
Cartoon,Mythology,Undirected,2
Cartoon,Narration,Undirected,2
Cartoon,Naval,Undirected,2
Cartoon,Nonlinear,Undirected,2
Cartoon,NSFW,Undirected,2
Cartoon,Offroad,Undirected,2
Cartoon,On-Rails Shooter,Undirected,2
Cartoon,Otome,Undirected,2
Cartoon,Parody,Undirected,3
Cartoon,Philisophical,Undirected,2
Cartoon,Pinball,Undirected,2
Cartoon,Political,Undirected,2
Cartoon,Politics,Undirected,2
Cartoon,Pool,Undirected,2
Cartoon,Programming,Undirected,2
Cartoon,Psychedelic,Undirected,2
Cartoon,Quick-Time Events,Undirected,3
Cartoon,Real Time Tactics,Undirected,2
Cartoon,Real-Time,Undirected,2
Cartoon,Rome,Undirected,2
Cartoon,Runner,Undirected,2
Cartoon,Sailing,Undirected,2
Cartoon,Satire,Undirected,4
Cartoon,Science,Undirected,2
Cartoon,Score Attack,Undirected,3
Cartoon,Sexual Content,Undirected,2
Cartoon,Silent Protagonist,Undirected,2
Cartoon,Sniper,Undirected,2
Cartoon,Soccer,Undirected,2
Cartoon,Sokoban,Undirected,2
Cartoon,Spectacle fighter,Undirected,3
Cartoon,Spelling,Undirected,3
Cartoon,Star Wars,Undirected,2
Cartoon,Strategy RPG,Undirected,2
Cartoon,Supernatural,Undirected,2
Cartoon,Swordplay,Undirected,2
Cartoon,Tactical RPG,Undirected,2
Cartoon,Tanks,Undirected,2
Cartoon,Time Attack,Undirected,2
Cartoon,Time Manipulation,Undirected,2
Cartoon,Time Travel,Undirected,2
Cartoon,Trading,Undirected,2
Cartoon,Trading Card Game,Undirected,2
Cartoon,Transhumanism,Undirected,2
Cartoon,Typing,Undirected,2
Cartoon,Underwater,Undirected,2
Cartoon,Vampire,Undirected,2
Cartoon,Villain Protagonist,Undirected,2
Cartoon,Warhammer 40K,Undirected,2
Cartoon,Werewolves,Undirected,2
Cartoon,Western,Undirected,3
Cartoon,Word Game,Undirected,2
Cartoon,World War I,Undirected,2
Character Action Game,6DOF,Undirected,2
Character Action Game,Agriculture,Undirected,2
Character Action Game,Asynchronous Multiplayer,Undirected,2
Character Action Game,Basketball,Undirected,2
Character Action Game,Batman,Undirected,2
Character Action Game,Benchmark,Undirected,2
Character Action Game,Bowling,Undirected,2
Character Action Game,Bullet Time,Undirected,2
Character Action Game,Capitalism,Undirected,2
Character Action Game,Chess,Undirected,2
Character Action Game,Clicker,Undirected,2
Character Action Game,Conspiracy,Undirected,2
Character Action Game,Dark Comedy,Undirected,2
Character Action Game,Diplomacy,Undirected,2
Character Action Game,Dynamic Narration,Undirected,2
Character Action Game,Fishing,Undirected,2
