Source,Target,Type,Weight
Zombies,Co-op Campaign,Undirected,0.602059991
Zombies,Crowdfunded,Undirected,0.301029996
Zombies,CRPG,Undirected,0.301029996
Zombies,Dark Comedy,Undirected,0.477121255
Zombies,Dinosaurs,Undirected,0.477121255
Zombies,Diplomacy,Undirected,0.301029996
Zombies,Documentary,Undirected,0.301029996
Zombies,Dynamic Narration,Undirected,0.301029996
Zombies,e-sports,Undirected,0.301029996
Zombies,Fishing,Undirected,0.301029996
Zombies,FMV,Undirected,0.301029996
Zombies,Football,Undirected,0.301029996
Zombies,Gambling,Undirected,0.301029996
Zombies,GameMaker,Undirected,0.477121255
Zombies,Games Workshop,Undirected,0.301029996
Zombies,God Game,Undirected,0.301029996
Zombies,Golf,Undirected,0.301029996
Zombies,Gothic,Undirected,0.301029996
Zombies,Grid-Based Movement,Undirected,0.301029996
Zombies,Gun Customization,Undirected,0.698970004
Zombies,Hacking,Undirected,0.301029996
Zombies,Hand-drawn,Undirected,0.477121255
Zombies,Heist,Undirected,0.301029996
Zombies,Hex Grid,Undirected,0.301029996
Zombies,Horses,Undirected,0.301029996
Zombies,Hunting,Undirected,0.477121255
Zombies,Inventory Management,Undirected,0.477121255
Zombies,Lara Croft,Undirected,0.301029996
Zombies,LEGO,Undirected,0.301029996
Zombies,Lemmings,Undirected,0.477121255
Zombies,Linear,Undirected,0.477121255
Zombies,Lore-Rich,Undirected,0.477121255
Zombies,Lovecraftian,Undirected,0.301029996
Zombies,Mars,Undirected,0.477121255
Zombies,Martial Arts,Undirected,0.301029996
Zombies,Match 3,Undirected,0.301029996
Zombies,Mechs,Undirected,0.698970004
Zombies,Mini Golf,Undirected,0.477121255
Zombies,Mining,Undirected,0.301029996
Zombies,Modern,Undirected,0.301029996
Zombies,Mouse only,Undirected,0.301029996
Zombies,Music-Based Procedural Generation,Undirected,0.301029996
Zombies,Mystery Dungeon,Undirected,0.301029996
Zombies,Mythology,Undirected,0.301029996
Zombies,Narration,Undirected,0.301029996
Zombies,Naval,Undirected,0.301029996
Zombies,Ninja,Undirected,0.602059991
Zombies,Noir,Undirected,0.602059991
Zombies,Nonlinear,Undirected,0.301029996
Zombies,NSFW,Undirected,0.301029996
Zombies,Offroad,Undirected,0.301029996
Zombies,On-Rails Shooter,Undirected,0.602059991
Zombies,Otome,Undirected,0.301029996
Zombies,Parody,Undirected,0.77815125
Zombies,Philisophical,Undirected,0.301029996
Zombies,Pinball,Undirected,0.477121255
Zombies,Pirates,Undirected,0.698970004
Zombies,Political,Undirected,0.301029996
Zombies,Politics,Undirected,0.301029996
Zombies,Pool,Undirected,0.301029996
Zombies,Programming,Undirected,0.301029996
Zombies,Psychedelic,Undirected,0.301029996
Zombies,Psychological,Undirected,0.602059991
Zombies,Quick-Time Events,Undirected,0.698970004
Zombies,Real Time Tactics,Undirected,0.602059991
Zombies,Real-Time,Undirected,0.477121255
Zombies,Rhythm,Undirected,0.301029996
Zombies,Rome,Undirected,0.301029996
Zombies,Runner,Undirected,0.301029996
Zombies,Sailing,Undirected,0.301029996
Zombies,Satire,Undirected,0.477121255
Zombies,Science,Undirected,0.477121255
Zombies,Score Attack,Undirected,0.477121255
Zombies,Sexual Content,Undirected,0.301029996
Zombies,Silent Protagonist,Undirected,0.698970004
Zombies,Sniper,Undirected,0.698970004
Zombies,Soccer,Undirected,0.301029996
Zombies,Sokoban,Undirected,0.301029996
Zombies,Soundtrack,Undirected,0.477121255
Zombies,Spectacle fighter,Undirected,0.602059991
Zombies,Spelling,Undirected,0.301029996
Zombies,Split Screen,Undirected,0.301029996
Zombies,Star Wars,Undirected,0.301029996
Zombies,Strategy RPG,Undirected,0.477121255
Zombies,Superhero,Undirected,0.477121255
Zombies,Supernatural,Undirected,0.301029996
Zombies,Swordplay,Undirected,0.301029996
Zombies,Tactical RPG,Undirected,0.477121255
Zombies,Tanks,Undirected,0.477121255
Zombies,Time Attack,Undirected,0.301029996
Zombies,Time Manipulation,Undirected,0.301029996
Zombies,Time Travel,Undirected,0.301029996
Zombies,Trading,Undirected,0.301029996
Zombies,Trading Card Game,Undirected,0.301029996
Zombies,Transhumanism,Undirected,0.301029996
Zombies,Typing,Undirected,0.477121255
Zombies,Underwater,Undirected,0.301029996
Zombies,Vampire,Undirected,0.903089987
Zombies,Villain Protagonist,Undirected,0.301029996
Zombies,Voxel,Undirected,0.84509804
Zombies,Wargame,Undirected,0.301029996
Zombies,Warhammer 40K,Undirected,0.301029996
Zombies,Werewolves,Undirected,0.698970004
Zombies,Western,Undirected,0.301029996
Zombies,Word Game,Undirected,0.301029996
Zombies,World War I,Undirected,0.602059991
Zombies,1990's,Undirected,0.903089987
Zombies,3D Platformer,Undirected,0.602059991
Zombies,4X,Undirected,0.477121255
Zombies,Arena Shooter,Undirected,0.84509804
Zombies,Cartoony,Undirected,0.698970004
Zombies,Cult Classic,Undirected,0.477121255
Zombies,Demons,Undirected,0.954242509
Zombies,Destruction,Undirected,0.301029996
Zombies,Detective,Undirected,0.301029996
Zombies,Dragons,Undirected,0.477121255
Zombies,Dystopian,Undirected,0.698970004
Zombies,Economy,Undirected,0.301029996
Zombies,Episodic,Undirected,0.903089987
Zombies,Experimental,Undirected,0.477121255
Zombies,Interactive Fiction,Undirected,0.301029996
Zombies,Loot,Undirected,0.602059991
Zombies,Minimalist,Undirected,0.301029996
Zombies,Mod,Undirected,0.84509804
Zombies,PvE,Undirected,0.301029996
Zombies,Real-Time with Pause,Undirected,0.602059991
Zombies,Remake,Undirected,0.903089987
Zombies,Resource Management,Undirected,0.698970004
Zombies,Space Sim,Undirected,0.301029996
Zombies,Stylized,Undirected,0.477121255
Zombies,Top-Down Shooter,Undirected,1.230448921
Zombies,Touch-Friendly,Undirected,0.602059991
Zombies,Turn-Based Tactics,Undirected,0.602059991
Zombies,3D Vision,Undirected,0.602059991
Zombies,4 Player Local,Undirected,0.477121255
Zombies,Action RPG,Undirected,0.77815125
Zombies,Action-Adventure,Undirected,0.77815125
Zombies,Aliens,Undirected,1.041392685
Zombies,Animation & Modeling,Undirected,0.301029996
Zombies,Base-Building,Undirected,0.903089987
Zombies,Beat 'em up,Undirected,1.041392685
Zombies,Blood,Undirected,0.84509804
Zombies,Board Game,Undirected,0.477121255
Zombies,Building,Undirected,1.113943352
Zombies,Bullet Hell,Undirected,0.77815125
Zombies,Card Game,Undirected,0.602059991
Zombies,Character Customization,Undirected,0.77815125
Zombies,Choices Matter,Undirected,0.84509804
Zombies,Choose Your Own Adventure,Undirected,1
Zombies,City Builder,Undirected,0.477121255
Zombies,Colorful,Undirected,0.301029996
Zombies,Competitive,Undirected,1
Zombies,Controller,Undirected,0.77815125
Zombies,Crafting,Undirected,1.51851394
Zombies,Crime,Undirected,0.301029996
Zombies,Cute,Undirected,0.602059991
Zombies,Cyberpunk,Undirected,0.477121255
Zombies,Dark,Undirected,1.113943352
Zombies,Dark Fantasy,Undirected,0.602059991
Zombies,Dark Humor,Undirected,0.77815125
Zombies,Dating Sim,Undirected,0.477121255
Zombies,Drama,Undirected,0.602059991
Zombies,Driving,Undirected,0.477121255
Zombies,Dungeon Crawler,Undirected,0.477121255
Zombies,Education,Undirected,0.477121255
Zombies,Exploration,Undirected,1.041392685
Zombies,Fast-Paced,Undirected,0.903089987
Zombies,Fighting,Undirected,0.301029996
Zombies,Flight,Undirected,0.301029996
Zombies,Futuristic,Undirected,0.77815125
Zombies,Game Development,Undirected,0.301029996
Zombies,Gore,Undirected,1.826074803
Zombies,Grand Strategy,Undirected,0.301029996
Zombies,Hack and Slash,Undirected,1
Zombies,Hidden Object,Undirected,0.301029996
Zombies,Historical,Undirected,0.602059991
Zombies,Illuminati,Undirected,0.77815125
Zombies,Isometric,Undirected,0.903089987
Zombies,JRPG,Undirected,0.301029996
Zombies,Kickstarter,Undirected,0.602059991
Zombies,Level Editor,Undirected,0.477121255
Zombies,Local Co-Op,Undirected,1.278753601
Zombies,Local Multiplayer,Undirected,0.77815125
Zombies,Magic,Undirected,0.477121255
Zombies,Management,Undirected,0.698970004
Zombies,Mature,Undirected,0.954242509
Zombies,Medieval,Undirected,0.698970004
Zombies,Memes,Undirected,1
Zombies,Metroidvania,Undirected,0.602059991
Zombies,Military,Undirected,0.903089987
Zombies,MMORPG,Undirected,0.477121255
Zombies,MOBA,Undirected,0.477121255
Zombies,Moddable,Undirected,1.041392685
Zombies,Movie,Undirected,0.301029996
Zombies,Multiple Endings,Undirected,0.301029996
Zombies,Music,Undirected,0.301029996
Zombies,Mystery,Undirected,0.477121255
Zombies,Nudity,Undirected,0.698970004
Zombies,Online Co-Op,Undirected,1.544068044
Zombies,Parkour,Undirected,0.84509804
Zombies,Party-Based RPG,Undirected,0.602059991
Zombies,Perma Death,Undirected,0.903089987
Zombies,Physics,Undirected,0.602059991
Zombies,Post-apocalyptic,Undirected,1.653212514
Zombies,Procedural Generation,Undirected,0.954242509
Zombies,Psychological Horror,Undirected,1.041392685
Zombies,Puzzle-Platformer,Undirected,0.698970004
Zombies,PvP,Undirected,1.255272505
Zombies,Realistic,Undirected,0.954242509
Zombies,Relaxing,Undirected,0.301029996
Zombies,Replay Value,Undirected,0.903089987
Zombies,Retro,Undirected,1.322219295
Zombies,Robots,Undirected,0.903089987
Zombies,Rogue-like,Undirected,1.113943352
Zombies,Rogue-lite,Undirected,0.77815125
Zombies,Romance,Undirected,0.602059991
Zombies,RPGMaker,Undirected,0.77815125
Zombies,RTS,Undirected,0.698970004
Zombies,Shoot 'Em Up,Undirected,1.041392685
Zombies,Short,Undirected,0.84509804
Zombies,Side Scroller,Undirected,1
Zombies,Software,Undirected,0.301029996
Zombies,Software Training,Undirected,0.301029996
Zombies,Space,Undirected,0.903089987
Zombies,Stealth,Undirected,0.903089987
Zombies,Steampunk,Undirected,0.602059991
Zombies,Surreal,Undirected,0.477121255
Zombies,Survival Horror,Undirected,1.799340549
Zombies,Tactical,Undirected,1.041392685
Zombies,Team-Based,Undirected,0.77815125
Zombies,Third-Person Shooter,Undirected,1.230448921
Zombies,Thriller,Undirected,0.301029996
Zombies,Top-Down,Undirected,1.414973348
Zombies,Tower Defense,Undirected,1.278753601
Zombies,TrackIR,Undirected,0.301029996
Zombies,Trains,Undirected,0.477121255
Zombies,Turn-Based Combat,Undirected,0.698970004
Zombies,Turn-Based Strategy,Undirected,0.903089987
Zombies,Twin Stick Shooter,Undirected,1.041392685
Zombies,Video Production,Undirected,0.301029996
Zombies,Violent,Undirected,1.146128036
Zombies,Visual Novel,Undirected,0.602059991
Zombies,VR,Undirected,1.176091259
Zombies,Walking Simulator,Undirected,1
Zombies,War,Undirected,1.041392685
Zombies,World War II,Undirected,0.954242509
Action,1980s,Undirected,1.556302501
Action,2.5D,Undirected,1.612783857
Action,2D Fighter,Undirected,1.653212514
Action,6DOF,Undirected,1.176091259
Action,Abstract,Undirected,1.342422681
Action,Agriculture,Undirected,0.477121255
Action,Alternate History,Undirected,1.301029996
Action,America,Undirected,1.255272505
Action,Assassin,Undirected,1.51851394
Action,Asynchronous Multiplayer,Undirected,0.301029996
Action,Based On A Novel,Undirected,1.113943352
Action,Basketball,Undirected,0.77815125
Action,Batman,Undirected,1.204119983
Action,Benchmark,Undirected,0.84509804
Action,Bowling,Undirected,0.602059991
Action,Bullet Time,Undirected,1.414973348
Action,Capitalism,Undirected,0.602059991
Action,Cartoon,Undirected,1.431363764
Action,Character Action Game,Undirected,1.361727836
Action,Chess,Undirected,0.602059991
Action,Cinematic,Undirected,1.230448921
Action,Class-Based,Undirected,1.278753601
Action,Clicker,Undirected,1.113943352
Action,Cold War,Undirected,1.113943352
Action,Comic Book,Undirected,1.414973348
Action,Conspiracy,Undirected,1
Action,Co-op Campaign,Undirected,1.146128036
Action,Crowdfunded,Undirected,0.301029996
Action,CRPG,Undirected,0.77815125
Action,Dark Comedy,Undirected,0.84509804
Action,Dinosaurs,Undirected,1.447158031
Action,Diplomacy,Undirected,0.477121255
Action,Documentary,Undirected,0.477121255
Action,Dynamic Narration,Undirected,0.84509804
Action,e-sports,Undirected,1.322219295
Action,Fishing,Undirected,0.84509804
Action,FMV,Undirected,1.301029996
Action,Football,Undirected,1.204119983
Action,Gambling,Undirected,0.301029996
Action,GameMaker,Undirected,1.146128036
Action,Games Workshop,Undirected,1.255272505
Action,God Game,Undirected,0.84509804
Action,Golf,Undirected,0.602059991
Action,Gothic,Undirected,1.342422681
Action,Grid-Based Movement,Undirected,0.77815125
Action,Gun Customization,Undirected,1.041392685
Action,Hacking,Undirected,1.146128036
Action,Hand-drawn,Undirected,1.146128036
Action,Heist,Undirected,1.113943352
Action,Hex Grid,Undirected,0.602059991
Action,Horses,Undirected,0.84509804
Action,Hunting,Undirected,1.342422681
Action,Inventory Management,Undirected,0.77815125
Action,Lara Croft,Undirected,1.176091259
Action,LEGO,Undirected,1.322219295
Action,Lemmings,Undirected,0.954242509
Action,Linear,Undirected,1.204119983
Action,Lore-Rich,Undirected,0.903089987
Action,Lovecraftian,Undirected,1.301029996
Action,Mars,Undirected,1.113943352
Action,Martial Arts,Undirected,1.255272505
Action,Match 3,Undirected,1.278753601
Action,Mechs,Undirected,1.740362689
Action,Mini Golf,Undirected,0.477121255
Action,Mining,Undirected,0.77815125
Action,Modern,Undirected,0.903089987
Action,Mouse only,Undirected,0.301029996
Action,Music-Based Procedural Generation,Undirected,1.041392685
Action,Mystery Dungeon,Undirected,0.301029996
Action,Mythology,Undirected,1.146128036
Action,Narration,Undirected,0.903089987
Action,Naval,Undirected,1.447158031
Action,Ninja,Undirected,1.643452676
Action,Noir,Undirected,1.204119983
Action,Nonlinear,Undirected,0.301029996
Action,NSFW,Undirected,0.477121255
Action,Offroad,Undirected,1.079181246
Action,On-Rails Shooter,Undirected,1.361727836
Action,Otome,Undirected,0.301029996
Action,Parody,Undirected,1.255272505
Action,Philisophical,Undirected,0.602059991
Action,Pinball,Undirected,0.77815125
Action,Pirates,Undirected,1.544068044
Action,Political,Undirected,1.041392685
Action,Politics,Undirected,0.698970004
Action,Pool,Undirected,0.477121255
Action,Programming,Undirected,0.602059991
Action,Psychedelic,Undirected,1.414973348
Action,Psychological,Undirected,1.113943352
Action,Quick-Time Events,Undirected,1.342422681
Action,Real Time Tactics,Undirected,1.361727836
Action,Real-Time,Undirected,1.462397998
Action,Rhythm,Undirected,1.653212514
Action,Rome,Undirected,0.77815125
Action,Runner,Undirected,1.462397998
Action,Sailing,Undirected,1.079181246
Action,Satire,Undirected,1.079181246
Action,Science,Undirected,0.903089987
Action,Score Attack,Undirected,1.51851394
Action,Sexual Content,Undirected,1.255272505
Action,Silent Protagonist,Undirected,1.041392685
Action,Sniper,Undirected,1.176091259
Action,Soccer,Undirected,1.230448921
Action,Sokoban,Undirected,0.301029996
Action,Soundtrack,Undirected,0.954242509
Action,Spectacle fighter,Undirected,1.255272505
Action,Spelling,Undirected,0.698970004
Action,Split Screen,Undirected,1.643452676
Action,Star Wars,Undirected,1.447158031
